ANIMAL	FATHER	MOTHER
8044	4418	2834
8045	4230	5605
8046	NA	5110
8047	NA	5110
8048	5246	4219
8521	6074	3009
6327	4206	3641
6328	4343	3641
6329	4206	5103
6330	4230	6100
6331	4343	5242
6332	4206	4404
6333	4741	4258
6334	4418	3209
6335	4343	5428
6336	4206	3681
6337	4206	3681
6338	5695	5241
6339	6543	4432
6340	5132	5063
6341	5442	5594
6342	4440	5100
6343	6071	3738
6344	6074	4166
6345	4230	5596
6346	4741	5547
6347	4206	4407
6348	5715	5107
6349	4741	3945
6350	5467	5542
6351	6315	3571
6352	4431	5597
6354	4230	5593
6355	5695	4103
6356	5720	4155
6357	NA	4155
6358	5442	5119
6359	5458	5101
6360	5132	3659
6361	4562	3659
6362	4230	5421
6363	NA	5232
6364	5437	5514
6365	6314	3796
6366	6315	5483
6367	5695	5469
6368	5704	4359
6369	4230	5669
6370	6073	6780
6371	5556	6196
6372	4343	4456
6373	5056	5759
6374	5564	5917
6375	NA	5751
6376	5616	5543
6377	5442	6197
6378	5069	5076
6379	6319	5081
6380	6063	5439
6381	6063	5456
6382	5695	5455
6383	5472	4190
6384	6074	4161
6385	4343	5662
6386	NA	5089
6387	5279	5589
6388	5442	5652
6389	4418	4456
6390	4418	4335
6391	6310	3533
6392	6310	3533
6393	5722	NA
6394	5458	4308
6395	4206	4051
6396	4206	3268
6397	4206	3268
6398	NA	4420
6399	4206	5626
6400	6546	5433
6401	6315	4259
6402	5695	5150
6403	5056	3490
6404	5429	4395
6405	5086	4395
6406	5132	4575
6407	4235	5430
6408	5442	5248
6409	6319	4223
6410	4230	4410
6411	4461	5094
6412	6074	5250
6413	6121	5552
6414	4200	5095
6415	5564	NA
6416	6315	5130
6417	4343	5130
6418	5692	4459
6419	5097	5443
6420	6326	4238
6421	6319	5427
6422	5132	4386
6423	5429	4386
6424	5484	5060
6425	4431	5125
6426	4343	5431
6427	6314	3319
6428	5636	3319
6429	6071	3636
6430	6314	3250
6431	6318	5460
6432	5515	6099
6433	4418	4529
6434	6819	4008
6435	6074	5152
6436	6314	4460
6437	4230	4460
6438	6071	5562
6439	6552	5486
6441	5069	5632
6442	5462	4217
6443	5442	5741
6444	5132	5466
6445	5097	5520
6446	5085	5490
6447	5097	5555
6448	5132	4313
6449	4206	4734
6450	4206	4734
6451	6116	5506
6452	4343	4598
6453	6314	4454
6454	5086	4468
6455	6074	5133
6456	5420	5505
6457	6104	3762
6458	4418	5670
6459	6319	5121
6460	5636	5491
6461	6319	3771
6462	4461	5144
6463	4230	4241
6464	5544	5525
6465	5132	5510
6466	4343	3704
6467	5462	4517
6468	5069	4517
6469	4230	3265
6470	4206	NA
6471	6546	5459
6472	6314	3651
6473	5556	5137
6474	6315	5604
6475	4418	5122
6476	5462	4628
6477	6552	5485
6478	6314	5531
6479	5722	5084
6480	4230	4473
6481	5544	4473
6482	5069	5141
6483	5704	5141
6484	6557	5326
6485	6314	3259
6486	5426	5535
6487	6317	3009
6488	6810	3552
6489	5437	4193
6490	5132	4193
6491	5695	3420
6492	NA	5530
6493	5069	6147
6494	5636	NA
6495	5132	4313
6496	5705	5762
6497	NA	4465
6498	5472	6136
6499	NA	3280
6500	5551	6151
6501	NA	5891
6503	4343	5501
6504	5659	5444
6505	6114	4361
6506	6562	4467
6507	4418	4631
6508	4343	6150
6509	5067	5447
6514	5085	6528
6516	6544	NA
6517	6326	5111
6518	4343	3564
6519	5480	3326
6520	5561	5235
6521	5069	5528
6522	4418	4346
6523	4343	5648
6524	4440	4004
6525	5132	NA
6526	NA	4472
6527	4230	5831
6530	NA	5595
6531	NA	5526
6532	5438	5276
6533	NA	5631
6534	NA	5127
6535	NA	4245
6536	5069	4301
6537	4461	6083
6538	NA	4399
6539	6546	4470
6542	4461	NA
6548	5070	NA
6555	5704	NA
6559	4200	NA
6768	4461	NA
6779	5132	5606
6787	6315	NA
6792	NA	NA
6799	5097	NA
6800	5118	NA
6801	NA	NA
6805	6315	NA
6811	NA	NA
6814	4532	NA
6815	4461	NA
7099	5067	NA
7708	NA	NA
7749	6543	NA
7750	6323	NA
8049	5722	3214
8050	5128	6112
8051	5132	6108
8052	5708	6153
8053	4418	6165
8054	5438	6101
8055	5132	3725
8056	4418	6131
8057	NA	6188
8058	5476	6096
8059	NA	6085
8060	NA	4226
8061	NA	4226
8062	NA	3443
8063	4206	2787
8064	5132	2787
8065	4562	6200
6563	5132	4404
6564	5132	5103
6565	5667	5547
6566	6323	3209
6567	6344	6083
6568	NA	6415
6569	6323	6385
6570	6319	3681
6571	6319	3681
6572	5768	6435
6573	6323	5241
6574	5069	5232
6575	5086	6082
6576	6545	NA
6577	6170	5447
6578	6315	5596
6579	6071	5101
6580	6387	5101
6581	6411	6084
6582	6184	3659
6583	6315	5100
6584	5086	3571
6585	7359	6529
6586	6102	5076
6587	5132	5076
6588	5132	5242
6589	5442	6176
6590	5132	5631
6591	5442	6099
6592	5086	5455
6593	NA	5133
6594	5145	5133
6595	5070	5433
6596	6319	5469
6597	5722	5469
6598	NA	4190
6599	4206	4407
6600	6551	6089
6601	5056	4410
6602	6323	6091
6603	4461	6086
6604	5515	6145
6605	7363	5421
6606	7359	5421
6607	5086	5063
6608	5056	5652
6609	4461	4399
6610	4461	4399
6611	6319	6136
6612	6102	5125
6613	5070	4361
6614	5070	4361
6615	5636	4395
6616	5458	5107
6617	5070	5150
6618	5132	4258
6620	5693	4335
6621	6551	5250
6622	5069	4359
6623	NA	5152
6624	5442	5443
6625	5480	5555
6626	5722	5597
6627	5086	5597
6628	6551	4420
6629	5480	6150
6630	5438	4454
6631	5438	4454
6632	5069	5531
6633	5513	6196
6634	5708	5543
6635	4461	6100
6636	NA	4241
6637	NA	6537
6638	6787	5146
6639	NA	4465
6640	6170	4465
6641	6073	6348
6642	5513	6780
6643	5420	6186
6644	5561	5137
6645	5442	6151
6646	5069	5431
6647	6309	5831
6648	6074	5831
6649	6302	5439
6650	5480	4468
6651	5692	5127
6652	6073	4410
6653	5118	5427
6654	5467	5427
6655	5132	4217
6656	4206	4217
6657	4418	5276
6658	5768	5276
6659	5513	5456
6660	6319	5081
6661	4461	4432
6662	4418	5506
6663	4235	5111
6664	6132	5562
6665	5086	4314
6666	5564	5648
6667	5623	4470
6668	6402	5662
6669	5437	5662
6670	5086	5542
6671	7359	5632
6672	4741	5430
6673	6170	5248
6674	4200	6193
6675	6088	5094
6676	6475	5094
6677	5069	5491
6678	5056	5535
6679	4418	5490
6680	6326	5604
6681	5056	5060
6682	5086	5510
6683	7359	4473
6684	6547	5917
6685	4235	6182
6686	6556	5095
6687	4343	5759
6688	4418	5594
6689	6319	5606
6690	5715	5751
6691	NA	5514
6692	6319	5589
6693	4206	5486
6694	4461	5520
6695	5085	5520
6696	6310	5626
6697	5056	4598
6698	5070	4529
6699	6114	4529
6700	5437	6120
6701	NA	5595
6702	5484	5595
6703	7359	5741
6704	5132	3692
6705	5722	4238
6706	6546	5089
6707	5132	4004
6708	6547	4456
6709	5069	4456
6710	5722	5130
6711	4461	5130
6712	6326	5119
6713	6326	5593
6714	6326	6147
6715	6787	5526
6716	5132	5466
6717	5722	5460
6718	4461	5525
6719	6319	3564
6720	4461	5501
6721	5132	5084
6722	5086	5141
6723	7359	5670
6724	5132	5444
6725	5561	5121
6726	6315	4313
6727	5476	5459
6728	5118	6331
6729	4343	4628
6730	6162	5326
6731	5132	4575
6732	5132	4575
6733	6071	6127
6734	5132	5528
6735	6556	6159
6736	5722	3420
6737	6326	5240
6738	5722	3420
6739	7359	6386
6740	5086	5542
6741	5722	6124
6742	5458	6189
6743	4418	6409
6744	5086	4193
6745	6326	5530
6746	NA	6456
6748	6436	6168
6749	6202	6473
6750	NA	6421
6751	5420	6768
6752	NA	6169
6753	4343	5141
6755	6073	4308
6756	4461	4631
6757	NA	6414
6758	5069	5150
6759	4343	6525
6760	NA	3796
6761	5442	5144
6762	5086	5552
6763	NA	4377
6764	NA	5230
6765	NA	5485
6766	6073	6528
6767	5132	6171
6769	6073	3567
6770	4440	3259
6771	5515	6459
6772	5480	5495
6773	7363	5235
6774	4461	6780
6776	6302	6782
6777	4461	6781
6783	6314	4472
6784	6073	6786
6785	6047	5505
6789	6314	NA
6790	6356	3326
6795	5145	NA
6798	7363	NA
6802	4532	NA
6807	5462	NA
6808	5438	NA
6812	4461	NA
6813	6162	NA
6816	5667	NA
6817	6561	NA
6823	5086	3662
7068	NA	NA
7069	5715	NA
7070	5056	NA
7071	6071	NA
7094	5468	NA
7097	NA	NA
7101	NA	NA
7350	NA	NA
7353	6314	NA
7358	NA	NA
7360	5484	NA
7361	4235	NA
7365	NA	NA
7729	NA	NA
7744	NA	NA
7745	4200	NA
7746	NA	NA
7748	NA	NA
7756	NA	NA
8066	NA	4223
8067	6544	6416
8068	5132	6442
8069	6402	6446
8070	NA	4245
8071	5132	4259
8072	6381	4051
8073	5132	3636
8074	5467	4460
8075	6073	6336
8076	5085	6429
8077	6551	6172
8078	4235	6173
8079	NA	3945
8080	5153	3704
8081	NA	3771
8082	6321	3771
8083	4235	3762
8084	6521	3490
8085	5086	5428
8086	5086	5428
8087	6546	6380
8088	4206	6467
8089	6344	4155
8090	6344	4155
8091	5458	6438
8092	5085	6341
8093	5086	6366
8094	NA	4103
8095	NA	4103
8096	5132	3641
8097	5636	4008
8098	6556	3607
8099	4418	3268
8100	4418	3268
8101	5426	6424
8102	5429	6384
8103	5438	3319
8104	5438	3319
8105	6820	6390
8106	6121	6364
8107	5722	4459
8108	NA	3265
8109	4418	4301
8110	5722	5669
8111	5722	5669
8112	NA	4161
8113	NA	4161
8114	4741	3552
8115	4741	3552
8116	5722	5483
8117	5420	4517
8118	6184	4166
8119	5132	4166
8120	6551	6445
8121	4532	5112
8122	6102	3250
8123	6345	3250
8124	5067	6363
8125	4532	4416
8483	5442	NA
6824	5438	5469
6825	5438	5469
6826	6314	5063
6827	5086	3659
6828	5153	5421
6829	5722	4404
6830	6345	6083
6831	5132	5242
6832	5667	6099
6833	5132	5241
6834	5667	5447
6835	6411	4361
6836	5086	6082
6837	5768	5596
6838	6323	6193
6839	5442	5107
6840	5086	5103
6841	6314	5597
6842	5561	5232
6843	6314	5101
6844	6788	5439
6845	NA	4190
6846	5086	4456
6847	5442	4456
6848	4418	6410
6849	5564	6086
6850	6623	5144
6851	5704	3662
6852	5086	6164
6853	5069	5060
6854	5069	5060
6855	4418	5076
6856	4418	5076
6857	4461	6127
6858	5704	4004
6859	4461	6100
6860	5437	5594
6861	6323	4399
6862	6546	4399
6863	5564	5250
6864	6636	4359
6865	6314	5552
6866	6686	4432
6867	6323	6528
6868	6650	6189
6869	6591	5248
6870	6102	5433
6871	6551	5589
6872	NA	5741
6873	5636	5456
6874	NA	5456
6875	6550	5562
6876	6102	5525
6877	5513	5133
6878	5468	5133
6879	6675	5530
6880	5153	5759
6881	5768	5427
6882	5768	5427
6883	5692	5593
6884	5056	6147
6885	5437	5491
6886	5467	5100
6887	5564	6488
6888	5636	4308
6889	6561	5652
6890	6314	4395
6891	6789	4395
6892	6319	5122
6893	6545	6120
6894	6314	5130
6895	6314	5130
6896	6319	4473
6897	5480	6145
6898	5480	6145
6899	5704	4238
6900	5768	5119
6901	NA	6781
6902	5438	5486
6903	5442	6084
6904	5667	5604
6905	5437	5604
6906	5667	6452
6907	6302	4241
6908	6318	5127
6909	NA	6151
6910	5056	5510
6911	6314	5514
6912	5722	4420
6913	5069	6369
6914	7363	6168
6915	NA	6118
6916	6797	5662
6917	5722	5542
6918	NA	6455
6919	5468	6525
6920	7363	5455
6921	7363	5137
6922	6317	6136
6923	5667	6529
6924	6560	5089
6925	5667	5089
6926	5467	5276
6927	6319	5466
6928	NA	5531
6929	5438	5084
6930	6411	4407
6931	6071	5631
6932	5442	5626
6933	6818	6780
6934	4461	6196
6935	6806	6176
6936	6560	6150
6937	4461	6150
6938	NA	6171
6939	6801	5146
6940	5722	6159
6941	5429	5506
6942	5429	5506
6943	5442	5543
6944	6314	5150
6945	5153	5555
6946	5132	4575
6947	5132	4575
6948	6314	6155
6949	6821	6331
6950	5086	4529
6951	4461	4529
6952	5086	3796
6953	5480	6338
6954	6546	5606
6955	6302	6435
6956	4418	5152
6957	5556	5444
6958	6792	5535
6959	5086	5891
6960	5667	5547
6961	5636	5460
6962	7745	5460
6963	5467	4598
6964	6721	5595
6965	NA	6786
6966	5132	6124
6967	5086	4465
6968	5086	6348
6969	6345	5490
6970	6801	4468
6971	6545	4468
6972	4461	5495
6973	5420	6768
6974	5086	5501
6975	5442	6421
6976	6796	5095
6977	6703	5632
6978	6321	6459
6979	6546	5505
6980	4418	5326
6981	6071	5917
6982	NA	5121
6983	5480	5459
6984	6551	6779
6985	6796	5125
6986	5069	5526
6987	5564	5230
6988	6612	6182
6989	5086	3564
6990	5513	4335
6991	NA	5141
6992	6116	4258
6993	6116	4258
6994	5056	6655
6995	5513	6644
6996	6810	6680
6997	6784	6674
6998	6799	6681
6999	NA	6362
7000	6599	6624
7001	5678	6622
7002	6411	6408
7003	6551	6666
7004	5768	6713
7005	5442	6605
7006	4461	6441
7007	6318	3420
7008	NA	6585
7009	5096	NA
7010	5556	5648
7011	6317	6609
7012	5467	6663
7013	6675	6537
7014	6773	6730
7015	6788	6414
7016	6314	6625
7017	5438	6425
7018	5544	6365
7019	6797	6718
7020	NA	6593
7022	5513	6724
7023	5069	6608
7024	6321	6725
7025	NA	6598
7026	6818	6632
7027	6793	6695
7028	6616	6615
7029	6561	6691
7031	5480	6688
7032	6799	6682
7033	5426	6678
7034	6536	6776
7035	5556	5444
7036	5515	6770
7037	5056	6186
7038	NA	6089
7039	NA	5762
7040	5420	5485
7041	6671	4628
7042	5056	5648
7043	5132	5520
7044	6616	5520
7045	5438	6406
7046	5132	4410
7047	4461	4316
7048	5132	5528
7049	5420	6588
7050	5086	5751
7051	4418	4454
7052	6302	7074
7053	6323	7075
7054	6819	7076
7055	6102	NA
7056	5420	5094
7057	7070	7077
7058	5420	6354
7059	NA	7068
7060	5678	NA
7061	4532	7080
7062	5476	7082
7063	6314	7083
7064	6325	7085
7066	5636	6125
7087	5069	5430
7088	5442	5831
7090	6784	6600
7091	6102	7093
7092	5515	6342
7095	5426	5443
7096	6817	NA
7100	5429	NA
7102	7364	NA
7103	6551	4377
7342	6195	5762
7351	4440	NA
7356	5438	NA
7706	NA	NA
7728	5438	NA
7730	NA	NA
7738	NA	NA
7739	NA	NA
7742	5616	NA
7743	7751	NA
8126	6794	6708
8127	NA	6672
8128	5086	6587
8129	5438	6592
8130	6332	6659
8131	5667	6714
8132	5420	4470
8133	5442	3692
8134	5086	3571
8135	5722	3209
8136	5056	6782
8137	6815	6782
8138	6557	6578
8139	6645	6626
8140	6773	6668
8141	6471	6669
8142	6712	6677
8143	5513	6762
8144	6796	6607
8160	5096	7088
8522	5480	6700
7105	6318	5127
7106	6323	6082
7107	5069	5103
7108	5086	5242
7109	4418	5596
7110	5686	5597
7111	5768	4404
7112	5086	5063
7113	5484	5421
7114	5564	4361
7115	5420	6086
7116	5667	6681
7117	6798	6690
7118	7097	5447
7119	6314	5248
7120	6071	6588
7121	5768	5150
7122	5086	5469
7123	5086	5469
7124	5768	6452
7125	6599	5506
7127	5442	6421
7128	6323	5241
7129	6323	6605
7130	5132	5326
7131	6314	5455
7132	5086	5431
7133	5722	5089
7134	5132	5107
7135	5429	6127
7136	5722	5542
7137	6616	5433
7138	6577	6777
7139	5132	5119
7140	5086	4410
7141	4418	4432
7142	7350	6583
7143	6550	5594
7144	5476	5751
7145	5420	6136
7146	5056	6338
7147	5667	6193
7148	4418	6193
7149	7099	6688
7150	4418	5130
7151	4418	5130
7152	5768	4395
7153	5056	5427
7154	5056	5427
7155	6696	7126
7156	5513	6189
7157	5442	6171
7158	6318	5466
7159	6869	6459
7160	5056	6488
7161	5442	5631
7162	7749	5631
7163	7097	5111
7164	6318	5535
7165	6633	5535
7166	6889	6663
7167	6787	6425
7168	5722	5152
7169	5722	6593
7170	5722	5891
7171	5086	6537
7172	5056	5501
7173	5722	5525
7174	6722	6155
7175	5768	5141
7176	6314	5141
7177	6545	5530
7178	5420	5520
7179	5420	5520
7180	5086	6196
7181	5438	6196
7182	NA	6435
7183	5704	6089
7184	7101	5917
7185	5132	5084
7186	5667	5232
7187	6321	6084
7188	6787	4631
7189	5086	6656
7190	5420	6678
7191	5420	6776
7192	6545	5460
7193	5056	6598
7194	5480	6168
7195	5704	6164
7196	5429	6147
7197	NA	6525
7198	6102	4407
7199	5132	6176
7200	6826	5137
7201	5069	6118
7202	5420	6666
7203	5704	4190
7204	6319	6625
7205	5722	5510
7206	6314	5555
7207	5086	4359
7208	5467	5652
7209	5069	5144
7210	6319	4399
7211	5438	5486
7212	5513	6529
7213	6796	6362
7214	5480	5543
7215	5467	5662
7216	5096	6608
7217	NA	6145
7218	7101	6145
7219	5132	4575
7220	6319	6644
7221	6322	6724
7222	5132	5121
7223	5086	5456
7224	6796	5491
7225	7354	6159
7226	5426	6369
7227	5086	6354
7228	6551	6120
7229	5420	5439
7230	6411	6124
7231	6798	6151
7232	5086	5443
7233	6790	5531
7234	6314	6441
7235	7350	5133
7236	5768	4004
7237	5426	4004
7238	6486	6348
7239	5132	6695
7240	7363	4238
7241	5467	5430
7242	5476	5604
7243	5556	5060
7244	5086	5514
7245	6314	5589
7246	5480	6615
7247	5768	6938
7248	5442	5444
7249	5442	5444
7250	5480	5490
7251	5442	5632
7252	5132	6697
7253	5056	6099
7254	5564	6723
7255	7352	5526
7256	6486	6455
7257	5429	5593
7258	6550	6692
7259	7099	7083
7260	6411	6679
7261	5426	6682
7262	6319	6646
7263	5086	6786
7264	NA	6408
7265	6716	5459
7266	6319	5759
7267	5132	5528
7268	5153	6986
7269	6701	5606
7270	6893	6083
7271	5715	6926
7272	NA	6870
7273	6302	5250
7274	5513	7068
7275	5722	6585
7276	5442	6867
7277	5513	5433
7278	6819	6945
7279	6805	6691
7280	5768	6859
7281	4418	6829
7282	5480	6609
7283	6888	6841
7284	5132	6713
7285	6566	6920
7286	5426	6837
7287	6721	6831
7288	6546	4465
7289	6318	4420
7290	5056	6860
7291	5556	5095
7292	7069	6857
7293	6116	6885
7294	6591	6717
7295	5086	6909
7296	5132	6100
7297	6411	6617
7298	6116	6866
7299	6479	6948
7300	6901	6674
7301	6787	4631
7302	5768	6982
7303	6973	6958
7304	6319	NA
7307	5132	4420
7308	5704	4456
7309	6653	6910
7310	NA	6726
7314	5722	NA
7315	5420	5552
7316	6790	4628
7317	5056	6414
7318	6477	6182
7320	6116	6730
7324	6546	NA
7325	6302	6365
7326	NA	7080
7327	5420	6150
7328	6633	4258
7329	6321	4316
7330	5132	4335
7332	5515	5626
7333	6808	6406
7334	4418	6125
7335	5086	5505
7336	6794	5485
7337	6893	5595
7338	5426	6342
7339	5480	5648
7340	5132	5741
7341	5442	6680
7343	NA	5595
7344	NA	7072
7345	NA	5240
7346	5442	5831
7347	NA	5831
7349	5132	5101
7696	6721	NA
7698	NA	NA
7699	6326	NA
7700	5544	NA
7701	5564	5276
7703	6323	NA
7704	6577	NA
7707	NA	NA
7731	5722	NA
7732	7363	NA
7737	6323	NA
7755	NA	NA
8145	6486	6832
8146	5467	6844
8147	6323	6864
8148	5636	6865
8149	6314	6875
8150	6321	6876
8151	NA	6883
8152	6729	6890
8153	6869	6897
8154	6486	6917
8155	5056	6925
8156	5132	6931
8157	5426	6946
8158	NA	6947
8159	6302	6983
8161	6116	4472
8162	5768	4241
8163	5722	3796
8164	5132	3659
8165	5132	3662
8166	5484	3564
8167	NA	7081
8168	5069	7085
8169	5513	7093
8170	5086	4308
7434	5132	5150
7435	6314	5276
7436	6323	5107
7437	5768	6646
7438	5426	5444
7439	5467	5103
7440	5056	6605
7441	6719	5421
7442	5667	4361
7443	5667	4361
7444	7729	6690
7445	6323	5242
7446	5422	6585
7447	6088	6827
7448	5667	5101
7449	NA	6829
7450	5722	5596
7451	5768	5597
7452	6550	6724
7453	5132	6189
7454	5132	6348
7455	6323	6666
7456	5704	6681
7457	6323	5248
7458	6302	5447
7459	NA	5447
7460	6809	5241
7461	5667	5130
7462	6314	5469
7463	6321	5469
7464	7363	6369
7465	5667	6369
7466	6314	6082
7467	5132	4407
7468	7045	6777
7469	6451	6833
7470	NA	6867
7471	5442	6168
7472	NA	6644
7473	6486	6691
7474	5056	7046
7475	NA	5594
7476	5420	6151
7477	5132	5439
7478	5513	5144
7479	NA	4359
7480	5704	6608
7481	5480	6338
7482	6326	6171
7483	5437	6860
7484	5667	6100
7485	NA	5741
7486	NA	6680
7487	7730	5433
7488	5722	6127
7489	5442	5552
7490	6302	5127
7491	6333	6910
7492	NA	6124
7493	7355	5152
7494	5683	5455
7495	6326	6723
7496	6088	5751
7497	5132	6086
7498	5442	5491
7499	5442	5491
7500	7097	6904
7501	6819	6425
7502	5132	6588
7503	NA	6588
7504	5437	6414
7505	NA	5456
7506	6721	5604
7507	6332	6770
7508	NA	6780
7509	6721	6780
7510	5132	5111
7511	5722	6583
7512	5442	6625
7513	5768	5443
7514	NA	5443
7515	5132	6196
7516	NA	5543
7517	5722	6125
7518	7363	6730
7519	NA	6892
7520	5132	4575
7521	5667	6938
7522	6321	6929
7523	6486	6990
7524	6536	6408
7525	NA	5652
7526	5420	5530
7527	6302	6118
7528	5437	6688
7529	6411	6159
7530	5636	5562
7531	NA	5562
7532	5442	6776
7533	5429	6525
7534	6554	6455
7535	6577	6786
7536	5442	5662
7537	6805	5133
7538	6901	5133
7539	6314	5089
7540	6546	5119
7541	NA	5632
7542	6546	5490
7543	5564	5535
7544	5564	5535
7545	5513	5891
7546	5153	6089
7547	6633	5137
7548	6561	5137
7549	5429	6452
7550	7355	6120
7551	5722	6120
7552	6721	6435
7553	6729	5631
7554	6546	5431
7555	5069	5759
7556	5429	5506
7557	7356	6663
7558	5683	6969
7559	5437	6155
7560	NA	5528
7561	5437	6537
7562	5667	5917
7563	7355	6866
7564	NA	5460
7565	5667	5510
7566	6546	5486
7567	5768	6713
7568	5429	6441
7569	5564	6615
7570	6302	6692
7571	7755	6937
7572	5704	6909
7573	5132	5520
7574	6116	5520
7575	5132	5466
7576	5132	5525
7577	5132	6930
7578	7355	6900
7579	6653	6697
7580	6554	6907
7581	5722	6679
7582	NA	6718
7583	5420	5430
7584	7354	5485
7585	7354	5485
7586	NA	6193
7587	NA	6182
7588	6486	6717
7589	7354	5095
7590	5132	6459
7591	5132	6979
7592	6721	5094
7593	4418	6831
7594	5420	5084
7595	6536	6958
7596	NA	6976
7597	5132	6084
7598	5667	5326
7599	6616	5100
7600	6314	6678
7601	NA	6988
7602	NA	7063
7603	7352	7078
7604	5667	5459
7605	NA	4465
7614	6333	5150
7615	7102	7133
7616	NA	7043
7617	6808	6654
7619	7363	6646
7621	NA	7235
7622	6792	6928
7623	5667	6859
7624	5768	4456
7625	6195	6982
7626	6326	7206
7628	NA	7118
7629	5442	4432
7630	6599	7205
7631	6941	7185
7632	6843	6857
7634	5686	NA
7635	NA	5501
7636	7069	6874
7638	5132	4395
7639	5132	4395
7640	6792	6971
7641	6071	6943
7642	5420	6911
7643	7355	7143
7644	NA	7056
7645	6314	6837
7646	NA	6838
7647	6550	6945
7648	7134	4575
7649	6326	7201
7650	NA	6841
7651	5132	4004
7652	6941	7230
7653	5069	7194
7654	6949	7171
7655	6923	7228
7656	NA	5528
7657	5442	6916
7658	NA	7342
7659	6326	6967
7660	5442	7109
7661	6794	4190
7662	NA	5762
7663	6323	7126
7664	6546	7126
7665	6949	7141
7666	5420	7115
7667	NA	7146
7668	5636	7340
7669	6616	7172
7670	6333	6948
7671	6616	7190
7672	5667	6972
7673	6479	6145
7674	5429	NA
7675	5467	6851
7676	5069	5595
7677	7365	NA
7680	6088	7051
7681	5683	6834
7682	5132	6617
7683	5683	5427
7684	5442	6726
7685	NA	7707
7686	7350	7708
7687	7354	7073
7688	6314	7079
7689	5513	7068
7690	6102	6593
7691	6321	6674
7692	5768	5505
7693	6102	6609
7694	5442	5648
7695	6805	6136
7709	5429	6099
7710	6071	6354
7711	6479	6927
7712	6116	6176
7713	5442	6682
7714	6116	5531
7715	5564	5121
7716	6721	6150
7717	NA	NA
7718	5722	4410
7719	6565	3259
7720	NA	4628
7721	NA	6488
7722	NA	7080
7723	NA	6779
7724	NA	7076
7725	NA	7076
7726	NA	5595
7727	6302	NA
7733	5132	5626
7734	6546	NA
7735	6463	NA
7736	7356	NA
8171	6795	6164
8172	6323	4404
8173	NA	7083
8174	6789	7113
8175	5667	5232
8176	5722	6342
8177	5132	6695
8178	7358	7186
8179	5480	4399
8180	5422	5831
8181	7224	7214
8182	6546	7121
8183	5420	4238
8184	5420	4238
8185	7102	6362
8186	6616	7220
8187	5467	7259
8188	NA	7167
8189	6701	7072
8190	6536	7244
8191	NA	5542
8192	NA	5542
8193	6314	5514
8194	NA	7210
8195	6332	5555
8196	NA	7225
8197	5132	7234
8198	5426	7222
8199	5476	9999143
8467	5429	6331
8523	5420	7341
8200	6792	5150
8201	NA	7461
8202	NA	5439
8203	6868	5439
8204	5442	7536
8205	6599	7484
8206	5768	7518
8207	7746	7524
8208	7743	6974
8209	5442	5430
8210	5429	4407
8211	5442	4575
8212	6694	4575
8213	5132	5107
8214	7158	6082
8215	6809	7068
8216	NA	4628
8217	7354	6690
8218	5768	5433
8219	NA	6086
8220	5636	6605
8221	5069	6488
8222	6326	5596
8223	7354	6691
8224	6102	6833
8225	7224	6777
8226	6116	6827
8227	6116	6348
8228	7354	6644
8229	7753	6781
8230	5132	5421
8231	5420	4361
8232	5480	6911
8233	NA	6829
8234	6797	5662
8235	5683	6646
8236	6411	6909
8237	6411	6625
8238	7363	6189
8239	5437	7267
8240	6116	7185
8241	6411	6860
8242	5132	5447
8243	5442	6688
8244	NA	6892
8245	6411	6168
8246	5429	7124
8247	NA	6831
8248	6332	6971
8249	6486	7116
8250	7753	7131
8251	5069	6867
8252	5420	6124
8253	6796	5455
8254	6565	6680
8255	NA	6155
8256	5683	7230
8257	6318	7157
8258	7256	6176
8259	5132	6692
8260	5442	6369
8261	5442	6369
8262	7744	6414
8263	6332	7205
8264	5768	7056
8265	6843	6593
8267	7753	6151
8268	5442	4359
8269	7238	6730
8270	NA	6588
8271	6729	6588
8272	6567	7253
8273	5768	6713
8274	6809	5456
8275	7746	7228
8276	5683	6945
8277	6884	5443
8278	5564	5443
8279	6809	6127
8280	5420	5510
8281	6332	6928
8282	7238	6679
8283	NA	6930
8284	7139	6969
8285	5564	6948
8286	NA	7043
8287	6893	5084
8288	7256	7133
8289	5437	6452
8290	6116	6608
8291	NA	6681
8292	6869	6723
8293	6905	6958
8294	7729	7190
8295	7365	5127
8296	7748	6150
8297	7753	6585
8298	7097	6125
8299	5132	5520
8300	5442	6617
8301	5442	5530
8302	NA	7046
8303	6941	6718
8304	NA	6408
8305	NA	5152
8306	NA	7342
8307	NA	6920
8308	7728	6972
8309	7739	7144
8310	NA	6100
8311	6893	6100
8312	6486	6674
8313	5420	5631
8314	5153	7172
8315	6809	6859
8316	5442	5119
8317	5437	7163
8318	6332	6441
8319	NA	6717
8320	7744	6196
8321	5768	6196
8322	7050	6678
8323	6884	5604
8324	6729	5490
8325	7353	5444
8326	5132	6171
8327	6633	6938
8328	5442	6682
8329	5768	6770
8330	6849	5594
8331	6792	7108
8332	6806	7109
8333	5442	6583
8334	7356	6159
8335	7356	6159
8336	6333	5089
8337	6599	5741
8338	6819	6726
8339	7045	6900
8340	NA	5917
8341	5480	6118
8342	6719	6851
8343	6633	7051
8344	NA	6089
8345	NA	5595
8346	NA	5595
8347	7706	6525
8348	5132	7146
8349	NA	6967
8350	7728	6937
8351	7363	5525
8352	6463	6683
